en_source,vn_translate,loi_du_doan
"I don't think irises pose much of a threat. Ku-Flora, maybe something's off in your system? You should try checking again.","Tôi không nghĩ hoa diên vĩ lại nguy hiểm đến thế. Ku-Flora, có lẽ hệ thống cậu trục trặc rồi? Nên kiểm tra lại đi.",C?n ti?ng Anh nghi v?n: Flora; Ku | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"By your terms, I suppose I'm now a Consultant of the Black Shores. Naturally, I should do my part.","Theo cách nói của cậu, giờ ta cũng là một Cố Vấn của Black Shores rồi. Đương nhiên, ta sẽ làm tròn phận sự của mình.",C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Hehe, so you've made the Fisalia estate your haven of rest, have you? An honor, to be sure.","Hehe, thế là cậu đã chọn dinh thự Fisalia làm nơi nghỉ ngơi à? Thật là vinh hạnh cho tớ.",C?n ti?ng Anh nghi v?n: Fisalia; Hehe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Stop. Lollo Logistics can't get involved anymore. We need to stick to our business principles.,Dừng lại. Lollo Logistics không thể dính líu thêm nữa. Chúng ta phải tuân thủ nguyên tắc kinh doanh của mình.,C?n ti?ng Anh nghi v?n: Logistics; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
You've brought some fantastic news. Didn't expect Lollo Logistics to get involved.,Cậu mang đến tin tuyệt vời đấy. Không ngờ Lollo Logistics lại nhúng tay vào.,C?n ti?ng Anh nghi v?n: Logistics; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"With their transportation, our researchers should be able to navigate through the Incinero Petals with ease. This is a huge help.","Với phương tiện vận chuyển của họ, các nhà nghiên cứu của chúng ta sẽ dễ dàng vượt qua cánh đồng Incinero Petals. Đây quả là một sự trợ giúp lớn lao.",C?n ti?ng Anh nghi v?n: Incinero; Petals | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
It's pretty simple. Just use the shooting machine over there to hit all the <color=Highlight>yellow targets</color> that appear. That's all.,Đơn giản thôi mà. Chỉ cần dùng khẩu súng bắn ở kia để tiêu diệt tất cả <color=Highlight>yellow targets</color> hiện ra là xong.,C?n ti?ng Anh nghi v?n: targets; yellow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Perhaps it's just me, but... I think the fallen Midnight Rangers would be happy to see this.","Có thể chỉ là cảm giác của ta thôi, nhưng... những Midnight Rangers đã ngã xuống chắc sẽ vui khi thấy cảnh này.",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
The newcomers just ambushed our base in the Third Research Center and took the <color=Highlight>pollen filter</color>...,Bọn mới đến vừa đột kích căn cứ của chúng ta ở Trung Tâm Nghiên Cứu Số Ba và cướp mất <color=Highlight>pollen filter</color>...,C?n ti?ng Anh nghi v?n: filter; pollen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"A swarm of Tacet Discords is coming! Show them the power of the <color=Highlight>Explosive Spears</color> and give us a spectacular show,  {Male=young man!;Female=young lady!}","Một đàn Tacet Discord đang kéo đến! Hãy cho chúng thấy sức mạnh của <color=Highlight>Explosive Spears</color> và tạo nên một màn trình diễn hoành tráng nào, {Male=chàng trai!;Female=cô gái!}",C?n ti?ng Anh nghi v?n: Explosive; Spears | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
That customer must know that only Lollo Logistics can deliver what he needs there.,Khách hàng đó chắc hẳn biết chỉ có Lollo Logistics mới có thể giao hàng đến nơi anh ta cần.,C?n ti?ng Anh nghi v?n: Logistics; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"The toxicity of Incinero Petal comes mainly from its pollen. When it is inhaled, it generates a strong physical pain that feels like blazing.","Độc tính của Incinero Petal chủ yếu đến từ phấn hoa của nó. Khi hít phải, nó gây ra cơn đau thể xác dữ dội như bị thiêu đốt.",C?n ti?ng Anh nghi v?n: Incinero; Petal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
How about heading to Solis for a barbecue? I heard their new Arena barbecue set is amazing.,Hay là đến Solis ăn thịt nướng đi? Nghe nói bộ thịt nướng ở Arena mới của họ ngon lắm.,C?n ti?ng Anh nghi v?n: Arena; Solis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
The Scratchy? Just hope your team doesn't get scratched out of the Agon!,"The Scratchy à? Hy vọng đội cậu không bị ""cào"" bay khỏi Agon đấy nhé.",C?n ti?ng Anh nghi v?n: Agon; Scratchy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
These statues honor the fearless warriors who protected Septimont from the Dark Tide...,Những bức tượng này tôn vinh những chiến binh dũng cảm đã bảo vệ Septimont khỏi Dark Tide...,C?n ti?ng Anh nghi v?n: Dark; Tide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Welcome back, honored guest of the Montelli family. It is my pleasure to see you again at Averardo Vault.","Chào mừng quý khách trở lại, thượng khách của gia tộc Montelli. Thật vinh hạnh được gặp lại ngài tại Kho Averardo.",C?n ti?ng Anh nghi v?n: Averardo; Montelli | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Echo Name: Questless Knight. Sample collected from Ragunna.,Tên Echo: Questless Knight. Mẫu thu thập từ Ragunna.,C?n ti?ng Anh nghi v?n: Knight; Questless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Echo Name: Cuddle Wuddle. Sample collected from Ragunna.,Tên Echo: Cuddle Wuddle. Mẫu thu thập từ Ragunna.,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
The unique frequency of each Vitreum Dancer frequency is logged to prevent smugglers from mixing stolen versions with the Vault's stock.,Tần số riêng biệt của từng Vitreum Dancer đều được ghi lại để ngăn chặn bọn buôn lậu trà trộn hàng ăn cắp vào kho của Kho Tàng.,C?n ti?ng Anh nghi v?n: Dancer; Vitreum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
