en_source,vn_translate,loi_du_doan
"Pudding, go, check it out!","Pudding, đi xem thử đi!",C?n ti?ng Anh nghi v?n: Pudding | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Well, {Male=he's;Female=she's} got a few tricks of their own. A worthy opponent I'd have to say. No need to fret, Mingming.","Ừ, {Male=hắn;Female=cô ta} cũng có vài chiêu riêng đấy. Đối thủ xứng tầm, phải nói thế. Đừng lo, Mingming.",C?n ti?ng Anh nghi v?n: Mingming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Guhong hasn't visited in a while... I hope the child's doing okay...,Lâu rồi Guhong không ghé thăm… Hy vọng cậu bé vẫn ổn…,C?n ti?ng Anh nghi v?n: Guhong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Let's pay the Ministry of War and ask about Guhong there.,Hãy đến Bộ Chiến Tranh hỏi thăm về Guhong ở đó.,C?n ti?ng Anh nghi v?n: Guhong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hmm, the centrifugal force of the separator is a bit too strong. Let me tweak it a bit...","Hmm, lực ly tâm của máy phân tách mạnh quá. Để mình điều chỉnh một chút...",C?n ti?ng Anh nghi v?n: Hmm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Speaking of my granddaughter, Pinwen, she works in the Academy. Quite the achiever, you know? She's been a diligent student since her school days.","Nói về cháu gái ta, Pinwen, nó làm việc ở Học Viện đấy. Một đứa cháu tài giỏi, biết không? Từ hồi còn đi học đã chăm chỉ lắm rồi.",C?n ti?ng Anh nghi v?n: Pinwen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hello there, feel free to give our Jewel Boba a try.","Xin chào, thử Boba Ngọc của chúng tôi đi, không ngại đâu.",C?n ti?ng Anh nghi v?n: Boba | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Today's show was really something. Just when I thought we were at the end of the line, the fire blazed and Fiamma showed up!","Buổi diễn hôm nay thật tuyệt vời. Đúng lúc tưởng như đã đi vào ngõ cụt, ngọn lửa bùng lên và Fiamma xuất hiện!",C?n ti?ng Anh nghi v?n: Fiamma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Thank you, everyone! Fiamma couldn't be wielding the Torch Sword without your support!","Cảm ơn mọi người! Nếu không có sự hỗ trợ của các bạn, Fiamma đã không thể vung kiếm Lửa được!",C?n ti?ng Anh nghi v?n: Fiamma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Easy there, kiddo, Sister Qinghe won't be here until tonight.","Bình tĩnh nào, nhóc. Chị Qinghe tối nay mới đến cơ.",C?n ti?ng Anh nghi v?n: Qinghe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"But you've got bad timing, it seems like there's a new play about to start, and Sister Qinghe is still backstage, busy with the final preparations!","Nhưng có vẻ như ngươi đến không đúng lúc, vở kịch mới sắp bắt đầu, mà Sư tỷ Qinghe vẫn còn đang bận rộn chuẩn bị sau hậu trường!",C?n ti?ng Anh nghi v?n: Qinghe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"He's been nagging to see the new play, but Qinghe is still in rehearsal!","Hắn cứ nằng nặc đòi đi xem vở kịch mới, nhưng Qinghe vẫn còn đang tập dượt!",C?n ti?ng Anh nghi v?n: Qinghe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Have you seen the new Taiping Musical by Lingyang?,"Cậu đã xem vở nhạc kịch mới ""Thái Bình Nhạc"" của Lingyang chưa?",C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"What does he know?! Just look at Yuzan, she's doing pretty well, isn't she? She even got herself a promotion. I bet I can do it too!","Hắn biết cái quái gì chứ?! Nhìn Yuzan kìa, cô ấy vẫn ổn mà, thậm chí còn được thăng chức nữa. Ta cũng làm được như vậy thôi!",C?n ti?ng Anh nghi v?n: Yuzan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Tell you what, Mister Yuanwu's got really awesome boxing moves!","Này này, ông Yuanwu có chiêu boxing bá đạo lắm đấy!",C?n ti?ng Anh nghi v?n: boxing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
How do you know about Ruiyun?,Làm sao cậu biết về Ruiyun?,C?n ti?ng Anh nghi v?n: Ruiyun | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hehe. What do you think, {Male=Mister;Female=Miss}? Did you learn a trick or two about hiding?",Hehe. {Male=cậu;Female=cô} nghĩ sao? Đã học được bí kíp trốn tìm nào chưa?,C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
...I know I'm being annoying. I must apologize to you and Sister Junyan!,...Tớ biết mình đang phiền các cậu. Tớ phải xin lỗi cậu và Chị Junyan!,C?n ti?ng Anh nghi v?n: Junyan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
