en_source,vn_translate,loi_du_doan
A Cost 1 Echo can only be Modulated when stacked on top of a non-Modulated Cost 1 Echo.,Echo có Cost 1 chỉ có thể được Điều Chỉnh khi xếp chồng lên một Echo Cost 1 chưa Điều Chỉnh.,C?n ti?ng Anh nghi v?n: Cost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 9.0
This Tacet Discord periodically increases the Speed of several nearby Tacet Discords.,Tacet Discord này định kỳ tăng Tốc Độ cho một số Tacet Discord gần đó.,C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 9.0
"Deathsound - Summon
When defeated, this Tacet Discord summons a number of other Tacet Discords.","Âm Tử - Triệu Hồi
Khi bị đánh bại, Tacet Discord này sẽ triệu hồi một số Tacet Discord khác.",C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 9.0
"The bell that Lingyang wore during the performance. As a thank you for the journey, Lingyang gave it to you.","Chiếc chuông Lingyang đeo trong buổi biểu diễn. Như một lời cảm ơn cho chuyến hành trình, Lingyang đã tặng nó cho cậu.",C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 9.0
"Those outer rune fragments... Line them up just right, and they might connect with the runes on the boulders. Let's try.","Mảnh rune bên ngoài kia... Xếp chúng cho khớp với những rune trên tảng đá, có thể sẽ kết nối được. Thử xem nào.",C?n ti?ng Anh nghi v?n: rune | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 9.0
"Member of the Obsecurers, a girl who has a special sense with the flow of wind, has the ability to listen to the sound of wind resonance. No matter what kind of difficult situation she is in, she always has a light smile on her face. If you want to protect your own beautiful existence, you also have the awareness to turn the gentleness into a sharp edge.","Member Obsecurers, cô gái có giác quan đặc biệt với luồng gió, có khả năng lắng nghe âm thanh cộng hưởng của gió. Dù trong hoàn cảnh khó khăn nào, cô luôn nở nụ cười nhẹ nhàng. Nếu muốn bảo vệ sự tồn tại tươi đẹp của chính mình, cô cũng sẵn sàng biến sự dịu dàng thành lưỡi dao sắc bén",C?n ti?ng Anh nghi v?n: Member; Obsecurers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"Weave the daisies by Whisperwind Haven into a daisy crown. It tells you: no matter how far apart we are, we can still find warmth in each other.","Kết những bông cúc dại ở Whisperwind Haven thành một vòng hoa. Nó nhắn nhủ cậu: dù cách xa đến đâu, ta vẫn có thể tìm thấy hơi ấm trong nhau.",C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"Weave the daisies by Whisperwind Haven into a daisy crown. It tells you: no matter how far apart we are, we can still find warmth in each other.","Kết những bông cúc dại ở Whisperwind Haven thành một vòng hoa. Nó nhắn nhủ cậu: dù cách xa đến đâu, ta vẫn có thể tìm thấy hơi ấm trong nhau.",C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"Weave the daisies by Whisperwind Haven into a daisy crown. It tells you: no matter how far apart we are, we can still find warmth in each other.","Kết những bông cúc dại ở Whisperwind Haven thành một vòng hoa. Nó nhắn nhủ cậu: dù cách xa đến đâu, ta vẫn có thể tìm thấy hơi ấm trong nhau.",C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"Weave the daisies by Whisperwind Haven into a daisy crown. It tells you: no matter how far apart we are, we can still find warmth in each other.","Kết những bông cúc dại ở Whisperwind Haven thành một vòng hoa. Nó nhắn nhủ cậu: dù cách xa đến đâu, ta vẫn có thể tìm thấy hơi ấm trong nhau.",C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"I am Mornye, Research Institute engineer and professor at Startorch Academy. Please, let me know when my expertise can be of service.","Ta là Mornye, kỹ sư Viện Nghiên Cứu và giáo sư tại Học viện Startorch. Hãy cho ta biết khi nào chuyên môn của ta có thể giúp ích.",C?n ti?ng Anh nghi v?n: Mornye; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
