database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_monster_Info.db,MonsterInfo,Id,1,Content,general,translated,,PASS,10,,,,,Vanguard Junrock,Tiền Phong Junrock,
lang_monster_Info.db,MonsterInfo,Id,2,Content,general,translated,,PASS,10,,,,,"Tacet Discord commonly seen active within mines and mountainous areas, small in size, relatively low danger level.","Tacet Discord thường thấy hoạt động trong các khu mỏ và vùng núi, kích thước nhỏ, mức độ nguy hiểm tương đối thấp.",
lang_monster_Info.db,MonsterInfo,Id,3,Content,general,translated,,PASS,10,,,,,"Binomial name ""Resinacrustidum lapis"", member of the Resinacrustidum species. This Tacet Discord is often found active in packs within mines and mountainous areas, along with other Fission Junrocks, relatively low danger level.","""Resinacrustidum lapis"", thành viên loài Resinacrustidum. Loại Tacet Discord này thường hoạt động theo đàn trong các khu mỏ và vùng núi, cùng với các Fission Junrock khác, mức độ nguy hiểm tương đối thấp.",
lang_monster_Info.db,MonsterInfo,Id,4,Content,general,translated,,REVIEW,6,same_as_source,,,,Fission Junrock,Fission Junrock,
lang_monster_Info.db,MonsterInfo,Id,5,Content,general,translated,,PASS,10,,,,,"A Resinacrustidum species of small size Tacet Discords, often found active in packs. Mainly appears in areas with abundant rock masses. Danger level relatively low.","Loài Resinacrustidum thuộc nhóm Tacet Discord kích thước nhỏ, thường hoạt động theo đàn. Chủ yếu xuất hiện ở những khu vực có nhiều khối đá. Mức độ nguy hiểm tương đối thấp.",
lang_monster_Info.db,MonsterInfo,Id,6,Content,general,translated,,PASS,10,,,,,"Binomial name ""Resinacrustidum lapis"", part of the Resinacrustidum species. This Tacet Discord is often found active, along with Vanguard Junrocks, relatively low danger level.","""Resinacrustidum lapis"", thuộc loài Resinacrustidum. Loại Tacet Discord này thường hoạt động cùng với các Vanguard Junrock, mức độ nguy hiểm tương đối thấp.",
lang_monster_Info.db,MonsterInfo,Id,7,Content,general,translated,,PASS,10,,,,,Impulse Predator,Thú Dữ Dội,
lang_monster_Info.db,MonsterInfo,Id,8,Content,general,translated,,PASS,10,,,,,"Tacet Discord whose appearance resembles that of a human, has specialized upper limbs that can use conductive energy for long-range attacks. According to witnesses, and is somewhat dangerous.","Tacet Discord có ngoại hình giống con người, có chi trên chuyên biệt có thể sử dụng năng lượng dẫn điện để tấn công tầm xa. Theo lời nhân chứng, mức độ nguy hiểm ở mức khá cao.",
lang_monster_Info.db,MonsterInfo,Id,9,Content,general,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum impulsio"", Devourer specis. The left upper limb of the Impulse Predators has evolved into a bow and arrow, which can gather conductive energy to shoot at longer distances.","Tên nhị thức ""Devorsonidum impulsio"", loài Devourer. Chi trên trái của Impulse Predator đã tiến hóa thành cung tên, có thể tích tụ năng lượng dẫn điện để bắn ở khoảng cách xa hơn.",
lang_monster_Info.db,MonsterInfo,Id,10,Content,general,translated,,PASS,10,,,,,Glacio Predator,Thú Dữ Glacio,
lang_monster_Info.db,MonsterInfo,Id,11,Content,general,translated,,PASS,10,,,,,"A common humanoid TD found in Tacet Fields of across the world. According to eyewitnesses, it resembles a hunter in a cloak and can use Glacio energy for long-range attacks. Moderate danger level.","Loại TD hình người phổ biến được tìm thấy trong các Tacet Field trên khắp thế giới. Theo lời nhân chứng, nó giống một thợ săn khoác áo choàng và có thể sử dụng năng lượng Glacio để tấn công tầm xa. Mức độ nguy hiểm trung bình.",
lang_monster_Info.db,MonsterInfo,Id,12,Content,general,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum glacies"", Devourer specis, has evolved a body structure similar to a human ""cape"", which is presumed to gather condensation energy more quickly to form a ""projectile ""long-range attack.","""Devorsonidum glacies"", loài Devourer, đã tiến hóa cấu trúc cơ thể giống như ""áo choàng"" của con người, được cho là có thể tập trung năng lượng ngưng tụ nhanh hơn để tạo thành ""đạn"" tấn công tầm xa.",
lang_monster_Info.db,MonsterInfo,Id,13,Content,general,translated,,PASS,10,,,,,Pneuma Predator,Thú Dữ Pneuma,
lang_monster_Info.db,MonsterInfo,Id,14,Content,general,translated,,PASS,10,,,,,"The appearance of this TD resembles a hunter with a bowler hat on his head, appearing in Tacet Fields everywhere, with a special long-range attack and a certain degree of danger.","Diện mạo của TD này giống một thợ săn đội mũ bowler, xuất hiện ở các Tacet Field khắp nơi, sở hữu đòn tấn công tầm xa đặc biệt và mức độ nguy hiểm nhất định.",
lang_monster_Info.db,MonsterInfo,Id,15,Content,general,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum spiritalis"", a member of the genus Devorsonidum. The Pneuma Predator's throwing weapon is part of its body structure, and can be recovered using its own pneumatic energy after being thrown.","""Devorsonidum spiritalis"" là tên nhị thức, thuộc chi Devorsonidum. Vũ khí ném của Kẻ Săn Pneuma là một phần cấu trúc cơ thể, có thể thu hồi bằng năng lượng khí nén của chính nó sau khi ném.",
lang_monster_Info.db,MonsterInfo,Id,16,Content,general,translated,,PASS,10,,,,,Fusion Warrior,Chiến Binh Fusion,
lang_monster_Info.db,MonsterInfo,Id,17,Content,general,translated,,PASS,10,,,,,"The appearance of this Tacet Discord resembles a humanoid, widely distributed. The attacks are mainly at close range and are dangerous.","Diện mạo của Tacet Discord này giống hình người, phân bố rộng rãi. Các đòn tấn công chủ yếu ở tầm gần và rất nguy hiểm.",
lang_monster_Info.db,MonsterInfo,Id,18,Content,general,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum fusio"", a member of the genus Devorsonidum. Bilateral upper limbs resemble long and short spears respectively, and can attack by stabbing and chopping. Moderate danger level.","""Devorsonidum fusio"" là tên nhị thức, thuộc chi Devorsonidum. Hai chi trên đối xứng giống giáo dài và ngắn, có thể tấn công bằng đâm và chém. Mức độ nguy hiểm trung bình.",
lang_monster_Info.db,MonsterInfo,Id,19,Content,general,translated,,PASS,10,,,,,Rupture Warrior,Chiến Binh Đứt Gãy,
lang_monster_Info.db,MonsterInfo,Id,20,Content,general,translated,,PASS,10,,,,,"A humanoid Tacet Discord with a wide distribution that mainly attacks at close range. Possesses unilateral idiosyncratic upper extremity, with some risk.","Một Tacet Discord hình người có phân bố rộng, chủ yếu tấn công ở tầm gần. Sở hữu chi trên đặc trưng một bên, có một số rủi ro.",
lang_monster_Info.db,MonsterInfo,Id,21,Content,general,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum ruptura"", a member of the genus Disorder. Its appearance resembles that of a human, with a strong desire to attack and a certain degree of danger.","""Devorsonidum ruptura"" là tên nhị thức, thuộc chi Disorder. Diện mạo giống con người, có ham muốn tấn công mạnh mẽ và mức độ nguy hiểm nhất định.",
lang_monster_Info.db,MonsterInfo,Id,22,Content,general,translated,,PASS,10,,,,,Snip Snap,Kẹp Kẹp,
lang_monster_Info.db,MonsterInfo,Id,23,Content,general,translated,,PASS,10,,,,,A common small size Tacet Discord that can release a small amount of Fusion energy to attack. Relatively low danger level.,"Một Tacet Discord kích thước nhỏ phổ biến, có thể giải phóng một lượng nhỏ năng lượng Fusion để tấn công. Mức độ nguy hiểm tương đối thấp.",
lang_monster_Info.db,MonsterInfo,Id,24,Content,general,translated,,PASS,10,,,,,"Binomial name ""Strepoplasmidum fusio"", a member of the genus Strepoplasmidum. Does not possess any intelligence, due of its plier-shape body, occasionally called the ""plier beast"".","""Strepoplasmidum fusio"" là tên nhị thức, thuộc chi Strepoplasmidum. Không có trí thông minh, do cơ thể hình kìm nên đôi khi được gọi là ""quái thú kìm"".",
lang_monster_Info.db,MonsterInfo,Id,25,Content,general,translated,,REVIEW,6,same_as_source,,,,Zig Zag,Zig Zag,
lang_monster_Info.db,MonsterInfo,Id,26,Content,general,translated,,PASS,10,,,,,A common small Tacet Discord that can releas a small amount of Spectra energy to attack. Relatively low danger level.,Một Tacet Discord nhỏ phổ biến có thể giải phóng một lượng nhỏ năng lượng Spectro để tấn công. Mức độ nguy hiểm tương đối thấp.,
lang_monster_Info.db,MonsterInfo,Id,27,Content,general,translated,,PASS,10,,,,,"Scientifically named the ""Strepoplasmidum spectrum"", a member of the genus Strepoplasmidum. Gained its name due to the lack of intelligence and simple behavioral logic.","""Strepoplasmidum spectrum"" là tên khoa học, thuộc chi Strepoplasmidum. Được đặt tên như vậy do thiếu trí thông minh và logic hành vi đơn giản.",
lang_monster_Info.db,MonsterInfo,Id,28,Content,general,translated,,PASS,10,,,,,Whiff Whoosh,Vút Vèo,
lang_monster_Info.db,MonsterInfo,Id,29,Content,general,translated,,PASS,10,,,,,A common small Tacet Discord that can release a small amount of Aero energy to attack. Relatively low danger level.,Một Tacet Discord nhỏ phổ biến có thể giải phóng một lượng nhỏ năng lượng Aero để tấn công. Mức độ nguy hiểm tương đối thấp.,
