en_source,vn_translate,loi_du_doan
"Upgrade Effect:
Swing and slam the motorbike toward the nearby targets, dealing Physical DMG equal to 200% of ATK, and dismount the motorbike, dealing Physical DMG equal to 1500% of ATK to targets within the area and marginally increasing the targets' Off-Tune Level. CD: 10s.","Hiệu ứng Nâng cấp:
Vung xe và đập mạnh vào các mục tiêu gần đó, gây Sát Thương Physical bằng 200% Tấn Công, sau đó xuống xe và gây Sát Thương Physical bằng 1500% Tấn Công lên các mục tiêu trong phạm vi, đồng thời tăng nhẹ Mức Độ Mistune của mục tiêu. Cooldown chiêu: 10 giây.",C?n ti?ng Anh nghi v?n: Cooldown; Physical | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 13.0
"Open to obtain a random Echo of the following Sonata Effect: Gusts of Welkin.

2pcs Set: Aero DMG +10%.

5pcs Set: Inflicting Aero Erosion on enemies increases Aero DMG for all Resonators in the team by 15%, and for the Resonator triggering this effect by an additional 15%, lasting for 20s.","Mở để nhận một Echo ngẫu nhiên thuộc Hiệu ứng Sonata: Cơn Gió Vòm Trời.

Bộ 2 món: Aero DMG Bonus +10%.

Bộ 5 món: Gây Aero Erosion lên kẻ địch sẽ tăng Aero DMG cho tất cả Resonators trong đội thêm 15%, và tăng thêm 15% cho Resonators kích hoạt hiệu ứng này, kéo dài trong 20 giây.",C?n ti?ng Anh nghi v?n: Bonus; Erosion; Sonata | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.2 | M?c ??: 13.0
"Open to obtain a random Echo of the following Sonata Effect: Gusts of Welkin.

2pcs Set: Aero DMG +10%.

5pcs Set: Inflicting Aero Erosion on enemies increases Aero DMG for all Resonators in the team by 15%, and for the Resonator triggering this effect by an additional 15%, lasting for 20s.","Mở để nhận một Echo ngẫu nhiên thuộc Hiệu ứng Sonata: Cơn Gió Vòm Trời.

Bộ 2 món: Aero DMG Bonus +10%.

Bộ 5 món: Gây Aero Erosion lên kẻ địch sẽ tăng Aero DMG cho tất cả Resonators trong đội thêm 15%, và tăng thêm 15% cho Resonators kích hoạt hiệu ứng này, kéo dài trong 20 giây.",C?n ti?ng Anh nghi v?n: Bonus; Erosion; Sonata | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.2 | M?c ??: 13.0
"A guidebook obtained by chance, used to enhance Rover's Fishing Ability, and increase Fishery Coins obtained from requests.","Cuốn sách hướng dẫn tình cờ kiếm được, dùng để nâng cao Fishing Ability của Rover và tăng số Xu Fishing nhận được từ nhiệm vụ.",C?n ti?ng Anh nghi v?n: Ability; Fishing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.5 | M?c ??: 13.0
"A guidebook obtained by chance, used to enhance Rover's Fishing Ability, and increase Fishery Coins obtained from requests.","Cuốn sách hướng dẫn tình cờ kiếm được, dùng để nâng cao Fishing Ability của Rover và tăng số Xu Fishing nhận được từ nhiệm vụ.",C?n ti?ng Anh nghi v?n: Ability; Fishing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.5 | M?c ??: 13.0
Dissociation damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,Toàn đội gây Sát Thương Dissociation tăng trong 12 giây. Resonator kích hoạt hiệu ứng sẽ nhận Resonance Energy.,C?n ti?ng Anh nghi v?n: Dissociation; Energy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 13.0
Switching characters will consume current Concerto Vibrancy ball and trigger Concerto Effect.,Chuyển đổi nhân vật sẽ tiêu hao quả cầu Concerto Vibrancy hiện tại và kích hoạt Concerto Effect.,C?n ti?ng Anh nghi v?n: Effect; Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 13.0
Switching characters will consume current Concerto Vibrancy ball and trigger Concerto Effect.,Chuyển đổi nhân vật sẽ tiêu hao quả cầu Concerto Vibrancy hiện tại và kích hoạt Concerto Effect.,C?n ti?ng Anh nghi v?n: Effect; Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 13.0
Switching characters will consume current Concerto Vibrancy ball and trigger Concerto Effect.,Chuyển đổi nhân vật sẽ tiêu hao quả cầu Concerto Vibrancy hiện tại và kích hoạt Concerto Effect.,C?n ti?ng Anh nghi v?n: Effect; Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 13.0
Switching characters will consume current Concerto Vibrancy ball and trigger Concerto Effect.,Chuyển đổi nhân vật sẽ tiêu hao quả cầu Concerto Vibrancy hiện tại và kích hoạt Concerto Effect.,C?n ti?ng Anh nghi v?n: Effect; Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 13.0
Switching characters will consume current Concerto Vibrancy ball and trigger Concerto Effect.,Chuyển đổi nhân vật sẽ tiêu hao quả cầu Concerto Vibrancy hiện tại và kích hoạt Concerto Effect.,C?n ti?ng Anh nghi v?n: Effect; Vibrancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 13.0
