en_source,vn_translate,loi_du_doan
"<color=#1891e7>[Aero]</color>

This enemy has a <color=#b49f50> higher RES</color> against <color=#1891e7>Aero DMG</color>.  


Binomial name ""Strepoplasmidum spiritalis"", a member of the genus Strepoplasmidum. Possesses no intelligence. Since the Aero energy mass gathered in its ""head"" emits sound similar to that of a gust of wind, it gained the name ""Whiff Whaff"".","<color=#1891e7>[Aero]</color>

Kẻ địch này có <color=#b49f50>higher RES</color> đối với <color=#1891e7>Aero DMG</color>.


Tên khoa học ""Strepoplasmidum spiritalis"", thuộc chi Strepoplasmidum. Không có trí tuệ. Vì khối năng lượng Aero tụ lại ở ""đầu"" phát ra âm thanh giống như gió thổi, nên nó có tên là ""Whiff Whaff"".",C?n ti?ng Anh nghi v?n: higher; RES; spiritalis; Strepoplasmidum; Whaff; Whiff | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.5 | M?c ??: 31.0
"Reach Union Level 14 and activate the Startorch Academy Resonance Nexus in Main Quest ""What Burns Beneath Frostlands"" to unlock.","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm Vụ Chính ""What Burns Beneath Frostlands"" để mở khóa.",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 27 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 27 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm Vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm Vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Reach Union Level 14 and activate the Resonance Nexus in Startorch Academy during the Main Quest ""What Burns Beneath Frostlands"" to unlock","Đạt Cấp Liên Minh 14 và kích hoạt Resonance Nexus tại Startorch Academy trong Nhiệm vụ Chính ""What Burns Beneath Frostlands"" để mở khóa",C?n ti?ng Anh nghi v?n: Academy; Beneath; Burns; Frostlands; Nexus; Startorch; What | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 31.0
"Summon a Capitaneus to jump up and smash enemies, dealing {0} Spectro DMG. This attack generates 4 extra Merciless Judgements, each dealing {1} Spectro DMG.
The Resonator with this Echo equipped in their main slot gains {2} Spectro DMG Bonus and {3} Heavy Attack DMG Bonus.
CD: {4}s.","Summon một Capitaneus nhảy lên và đập mạnh kẻ địch, gây {0} Spectro DMG. Đòn tấn công này tạo thêm 4 Merciless Judgement, mỗi đòn gây {1} Spectro DMG.
Resonator gắn Echo này vào vị trí chính sẽ nhận được {2} Spectro DMG Bonus và {3} Tăng Sát Thương Heavy Attack.
Hồi chiêu: {4} giây.",C?n ti?ng Anh nghi v?n: Attack; Bonus; Capitaneus; Heavy; Merciless; Summon | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.4 | M?c ??: 31.0
"Summon a Hocus Pocus to release Augmented Note 3 times. Each time, all nearby Resonators in the team gain {0} <color=#ffd12f>Resonance Energy</color> and {1} Resonance Liberation DMG Bonus for {2}s, and have their Resonance Liberation Cooldown reduced by {3}.
CD: {4}s","Summon một Hocus Pocus giải phóng Nốt Tăng Cường 3 lần. Mỗi lần, tất cả Resonators trong đội gần đó nhận được {0} <color=#ffd12f>Resonance Energy</color> và {1} Tăng Sát Thương Resonance Liberation trong {2} giây, đồng thời giảm {3} giây Hồi chiêu Resonance Liberation.
Hồi chiêu: {4} giây",C?n ti?ng Anh nghi v?n: Energy; Hocus; Liberation; Pocus; Summon | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.5 | M?c ??: 31.0
Inflicting <color=Highlight><te href=851108>Status - Waveworn Bane</te></color> on a target increases the maximum stack of <color=Highlight><te href=851108>Status - Waveworn Bane</te></color> it can receive to <color=Highlight>{0}</color>.,Gây <color=Highlight><te href=851108>Status - Waveworn Bane</te></color> lên mục tiêu sẽ tăng số tầng tối đa của <color=Highlight><te href=851108>Status - Waveworn Bane</te></color> mà mục tiêu có thể nhận lên <color=Highlight>{0}</color>.,C?n ti?ng Anh nghi v?n: Bane; Status; Waveworn | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Galbrena: <color=#d4bf5f>Basic Attack - Seraphic Execution</color> Tutorial,Galbrena: <color=#d4bf5f>Basic Attack - Seraphic Execution</color> Hướng dẫn,C?n ti?ng Anh nghi v?n: Attack; Basic; Execution; Galbrena; Seraphic | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Mornye: <color=#d4bf5f>Heavy Attack - Geopotential Shift</color> Tutorial,Mornye: <color=#d4bf5f>Heavy Attack - Geopotential Shift</color>,C?n ti?ng Anh nghi v?n: Attack; Geopotential; Heavy; Mornye; Shift | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Mornye: <color=#d4bf5f>Mid-air Basic Attack</color> Tutorial,Mornye: <color=#d4bf5f>Mid-air Basic Attack</color>,C?n ti?ng Anh nghi v?n: air; Attack; Basic; Mid; Mornye | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
"When Forte Gauge is full, Heavy Attack automatically triggers an uppercut on hit. Cast a Basic Attack in the air to trigger an enhanced plunging attack.","Khi Thanh Forte đầy, Heavy Attack sẽ tự động kích hoạt một cú uppercut khi trúng mục tiêu. Thực hiện Basic Attack trên không để kích hoạt đòn lao xuống mạnh mẽ.",C?n ti?ng Anh nghi v?n: Attack; Basic; Heavy; uppercut | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.5 | M?c ??: 31.0
"When Forte Gauge is full, Heavy Attack automatically triggers an uppercut on hit. Cast a Basic Attack in the air to trigger an enhanced plunging attack.","Khi Thanh Forte đầy, Heavy Attack sẽ tự động kích hoạt một cú uppercut khi trúng mục tiêu. Thực hiện Basic Attack trên không để kích hoạt đòn lao xuống mạnh mẽ.",C?n ti?ng Anh nghi v?n: Attack; Basic; Heavy; uppercut | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.5 | M?c ??: 31.0
"When Forte Gauge is full, Heavy Attack automatically triggers an uppercut on hit. Cast a Basic Attack in the air to trigger an enhanced plunging attack.","Khi Thanh Forte đầy, Heavy Attack sẽ tự động kích hoạt một cú uppercut khi trúng mục tiêu. Thực hiện Basic Attack trên không để kích hoạt đòn lao xuống mạnh mẽ.",C?n ti?ng Anh nghi v?n: Attack; Basic; Heavy; uppercut | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.5 | M?c ??: 31.0
Verina: <color=#d4bf5f>Mid-Air Heavy Attack</color> Tutorial,Verina: <color=#d4bf5f>Mid-Air Heavy Attack</color>,C?n ti?ng Anh nghi v?n: Air; Attack; Heavy; Mid; Verina | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Chisa: <color=#d4bf5f>Mid-air Heavy Attack</color> Tutorial,Chisa: Hướng dẫn <color=#d4bf5f>Mid-air Heavy Attack</color>,C?n ti?ng Anh nghi v?n: air; Attack; Chisa; Heavy; Mid | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Lynae: <color=#d4bf5f>Basic Attack - Spark Collision</color> Tutorial,Lynae: Hướng dẫn <color=#d4bf5f>Basic Attack - Spark Collision</color>,C?n ti?ng Anh nghi v?n: Attack; Basic; Collision; Lynae; Spark | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
